id_estudiante,año_lectivo,edad,genero,nacionalidad,zona_residencia,nivel,grado,tipo_escuela,veces_repitio_grado,sobre_edad,promedio_actual,promedio_anterior,materias_reprobadas,porcentaje_asistencia,tercil_socioeconomico,nivel_educacion_padres,trabaja_estudiante,estado_actual,desertor,probabilidad_desercion
E001900,2020,11,F,Panameña,Urbana,Primaria,6,Oficial,0,0,4.81,4.76,0,85.2,3,Universidad,0,Activo,0,0.0076
E001901,2020,16,M,Panameña,Urbana,Media,10,Oficial,0,1,3.39,3.87,0,75.4,1,Primaria_Completa,0,Activo,0,0.1235
E001902,2020,15,M,Panameña,Urbana,Premedia,8,Oficial,0,2,3.22,3.61,0,69.5,1,Primaria_Completa,0,Activo,0,0.2136
E001903,2020,9,F,Panameña,Rural,Primaria,4,Particular,0,0,5.0,4.82,0,79.6,3,Secundaria_Completa,0,Activo,0,0.0142
E001904,2020,7,F,Panameña,Urbana,Primaria,2,Oficial,0,0,3.36,4.1,0,86.3,2,Universidad,0,Activo,0,0.0095
E001905,2020,14,F,Panameña,Rural,Premedia,9,Oficial,0,0,2.13,2.72,2,63.6,1,Primaria_Completa,0,Activo,0,0.3418
E001906,2020,15,M,Panameña,Urbana,Premedia,9,Oficial,2,1,1.84,1.67,0,62.5,1,Secundaria_Incompleta,0,Desertor,1,0.9169
E001907,2020,13,M,Panameña,Urbana,Premedia,8,Oficial,0,0,3.87,3.46,0,77.6,2,Universidad,0,Activo,0,0.0497
E001908,2020,12,F,Panameña,Urbana,Premedia,7,Oficial,0,0,2.88,2.7,0,72.1,1,Secundaria_Incompleta,0,Activo,0,0.1195
E001909,2020,17,F,Panameña,Urbana,Media,12,Particular,0,0,2.64,2.29,0,82.6,2,Universidad,1,Activo,0,0.0486
E001910,2020,17,M,Panameña,Urbana,Media,12,Particular,0,0,2.38,2.34,0,77.4,2,Secundaria_Incompleta,0,Desertor,1,0.0839
E001911,2020,8,F,Panameña,Urbana,Primaria,1,Oficial,0,2,3.21,2.93,0,64.0,1,Primaria_Incompleta,1,Desertor,1,0.3049
E001912,2020,10,M,Panameña,Urbana,Primaria,5,Oficial,0,0,3.57,3.86,0,85.9,2,Secundaria_Incompleta,0,Activo,0,0.0097
E001913,2020,16,M,Panameña,Rural,Media,11,Oficial,0,0,3.4,4.15,0,60.1,1,Secundaria_Completa,1,Desertor,1,0.4333
E001914,2020,14,M,Panameña,Rural,Premedia,8,Particular,0,1,3.52,2.49,0,76.3,2,Secundaria_Completa,0,Desertor,1,0.0742
E001915,2020,16,F,Panameña,Urbana,Media,11,Oficial,0,0,4.51,4.35,0,92.3,2,Secundaria_Completa,0,Activo,0,0.0108
E001916,2020,15,F,Panameña,Rural,Media,10,Oficial,0,0,3.77,4.24,0,60.2,1,Secundaria_Completa,1,Desertor,1,0.4183
E001917,2020,15,F,Panameña,Rural,Media,10,Oficial,0,0,2.43,2.86,0,61.7,1,Primaria_Completa,0,Desertor,1,0.4051
E001918,2020,13,F,Panameña,Urbana,Premedia,8,Oficial,0,0,4.89,4.93,3,75.1,2,Secundaria_Incompleta,1,Activo,0,0.0801
E001919,2020,13,F,Panameña,Rural,Premedia,8,Oficial,0,0,2.92,2.74,0,71.6,1,Primaria_Completa,0,Activo,0,0.1251
E001920,2020,12,M,Panameña,Urbana,Premedia,7,Oficial,0,0,3.59,2.94,0,94.3,2,Secundaria_Completa,0,Activo,0,0.0073
E001921,2020,16,F,Panameña,Rural,Media,11,Oficial,0,0,2.83,3.65,0,70.2,1,Secundaria_Completa,0,Desertor,1,0.1874
E001922,2020,9,F,Panameña,Urbana,Primaria,1,Oficial,0,3,4.28,4.85,0,89.6,2,Secundaria_Completa,0,Activo,0,0.0108
E001923,2020,14,F,Panameña,Rural,Premedia,9,Oficial,0,0,2.76,2.81,2,55.0,1,Primaria_Completa,1,Desertor,1,0.5883
E001924,2020,14,F,Panameña,Urbana,Premedia,9,Oficial,0,0,3.83,3.84,0,74.1,1,Primaria_Completa,0,Activo,0,0.0843
E001925,2020,15,M,Panameña,Urbana,Media,10,Oficial,0,0,2.81,2.74,0,73.2,1,Secundaria_Incompleta,0,Activo,0,0.1398
E001926,2020,15,M,Panameña,Urbana,Media,10,Oficial,2,0,1.65,1.35,2,59.3,1,Secundaria_Incompleta,1,Desertor,1,0.9599
E001927,2020,19,M,Panameña,Urbana,Media,12,Oficial,3,2,2.49,1.92,1,69.3,1,Secundaria_Incompleta,0,Desertor,1,0.9068
E001928,2020,7,M,Panameña,Urbana,Primaria,2,Oficial,0,0,4.21,4.47,0,86.2,3,Universidad,0,Activo,0,0.0073
E001929,2020,16,F,Panameña,Rural,Media,11,Oficial,0,0,2.74,2.94,0,79.0,1,Primaria_Completa,0,Desertor,1,0.0752
E001930,2020,13,M,Panameña,Urbana,Primaria,5,Oficial,0,3,2.84,3.06,0,88.7,2,Secundaria_Incompleta,0,Activo,0,0.0151
E001931,2020,17,M,Panameña,Urbana,Media,12,Oficial,0,0,3.92,4.02,0,95.3,2,Universidad,0,Activo,0,0.0083
E001932,2020,12,F,Panameña,Rural,Premedia,7,Oficial,0,0,3.73,3.48,0,73.9,1,Secundaria_Incompleta,0,Activo,0,0.0872
E001933,2020,17,M,Panameña,Urbana,Media,10,Oficial,0,2,2.73,2.74,0,64.4,1,Secundaria_Incompleta,1,Desertor,1,0.4421
E001934,2020,15,M,Panameña,Urbana,Media,10,Oficial,0,0,2.07,1.75,2,47.5,1,Secundaria_Completa,1,Desertor,1,0.8408
E001935,2020,10,M,Panameña,Rural,Primaria,5,Particular,0,0,2.76,3.84,1,68.5,1,Primaria_Completa,0,Desertor,1,0.1029
E001936,2020,7,M,Panameña,Urbana,Primaria,1,Oficial,0,1,2.65,2.84,0,68.8,1,Secundaria_Incompleta,0,Desertor,1,0.1126
E001937,2020,15,M,Panameña,Urbana,Media,10,Oficial,2,0,2.86,2.38,0,73.9,1,Secundaria_Completa,0,Desertor,1,0.7194
E001938,2020,16,F,Panameña,Rural,Premedia,8,Oficial,0,3,2.95,3.73,3,62.3,1,Secundaria_Incompleta,1,Desertor,1,0.5525
E001939,2020,17,M,Panameña,Urbana,Media,12,Oficial,0,0,3.72,4.4,0,65.8,1,Secundaria_Incompleta,0,Desertor,1,0.2532
E001940,2020,12,M,Panameña,Urbana,Premedia,7,Oficial,0,0,1.92,1.73,2,70.2,1,Primaria_Completa,0,Desertor,1,0.1963
E001941,2020,12,M,Panameña,Urbana,Premedia,7,Oficial,3,0,2.52,2.38,0,71.2,1,Secundaria_Incompleta,1,Desertor,1,0.7844
E001942,2020,14,M,Panameña,Rural,Premedia,9,Oficial,0,0,3.24,3.65,0,94.8,2,Universidad,0,Activo,0,0.0073
E001943,2020,15,F,Panameña,Urbana,Premedia,8,Oficial,0,2,3.95,4.04,0,68.4,1,Primaria_Completa,1,Desertor,1,0.2314
E001944,2020,10,M,Panameña,Rural,Primaria,4,Oficial,0,1,4.31,5.0,0,98.3,3,Secundaria_Completa,0,Activo,0,0.0021
E001945,2020,14,M,Panameña,Rural,Premedia,9,Oficial,0,0,3.89,3.44,0,86.8,3,Universidad,0,Activo,0,0.0147
E001946,2020,15,M,Panameña,Urbana,Media,10,Oficial,0,0,2.99,2.79,3,56.3,1,Secundaria_Completa,1,Desertor,1,0.637
E001947,2020,18,F,Panameña,Urbana,Media,11,Oficial,2,2,2.08,2.26,0,53.9,1,Secundaria_Incompleta,1,Desertor,1,0.9818
E001948,2020,8,M,Panameña,Urbana,Primaria,3,Oficial,0,0,3.43,3.57,1,68.7,1,Secundaria_Incompleta,0,Activo,0,0.0913
E001949,2020,14,F,Panameña,Urbana,Premedia,8,Oficial,0,1,4.64,5.0,0,53.3,1,Primaria_Completa,1,Desertor,1,0.5708
E001950,2020,15,M,Panameña,Rural,Media,10,Oficial,0,0,2.78,2.2,2,82.9,2,Secundaria_Incompleta,0,Desertor,1,0.0512
E001951,2020,9,M,Panameña,Urbana,Primaria,4,Oficial,0,0,5.0,5.0,0,92.1,2,Universidad,0,Activo,0,0.0037
E001952,2020,15,M,Panameña,Urbana,Premedia,7,Oficial,0,3,3.76,3.42,0,87.6,2,Universidad,0,Activo,0,0.0301
E001953,2020,14,M,Panameña,Urbana,Primaria,6,Oficial,0,3,5.0,5.0,2,72.4,2,Secundaria_Incompleta,1,Desertor,1,0.0919
E001954,2020,7,F,Panameña,Urbana,Primaria,1,Oficial,0,1,3.15,3.65,0,78.6,1,Primaria_Completa,0,Activo,0,0.0348
E001955,2020,12,M,Panameña,Urbana,Premedia,7,Oficial,2,0,2.77,2.23,3,74.4,1,Secundaria_Incompleta,0,Desertor,1,0.713
E001956,2020,16,F,Panameña,Urbana,Media,10,Particular,0,1,4.1,3.73,0,81.4,3,Secundaria_Completa,0,Desertor,1,0.0445
E001957,2020,15,M,Panameña,Urbana,Media,10,Oficial,0,0,2.48,3.05,2,57.0,1,Secundaria_Incompleta,1,Desertor,1,0.6108
E001958,2020,14,M,Panameña,Rural,Premedia,8,Oficial,0,1,3.17,2.77,0,68.4,1,Secundaria_Incompleta,0,Desertor,1,0.2015
E001959,2020,13,M,Panameña,Rural,Premedia,8,Oficial,2,0,1.47,1.0,2,55.1,1,Secundaria_Incompleta,1,Desertor,1,0.9681
E001960,2020,16,F,Panameña,Rural,Premedia,9,Oficial,0,2,2.85,2.69,3,75.4,1,Secundaria_Completa,1,Desertor,1,0.1719
E001961,2020,20,F,Panameña,Urbana,Media,12,Oficial,0,3,5.0,5.0,0,99.1,2,Universidad,0,Activo,0,0.0085
E001962,2020,13,F,Panameña,Urbana,Premedia,8,Oficial,0,0,3.95,4.14,0,69.0,1,Secundaria_Incompleta,0,Desertor,1,0.1424
E001963,2020,6,M,Panameña,Urbana,Primaria,1,Oficial,0,0,4.44,4.65,0,86.9,3,Universidad,0,Activo,0,0.0066
E001964,2020,11,F,Panameña,Urbana,Primaria,3,Oficial,0,3,3.77,3.46,2,78.7,1,Primaria_Completa,0,Desertor,1,0.0576
E001965,2020,14,F,Panameña,Rural,Premedia,9,Oficial,0,0,3.36,3.58,0,86.3,2,Universidad,0,Activo,0,0.0197
E001966,2020,14,F,Panameña,Rural,Premedia,9,Particular,1,0,2.35,1.85,0,63.6,1,Secundaria_Completa,0,Desertor,1,0.329
E001967,2020,8,M,Panameña,Urbana,Primaria,3,Particular,0,0,3.21,2.82,0,89.7,2,Secundaria_Completa,0,Activo,0,0.0065
E001968,2020,17,F,Panameña,Rural,Media,12,Oficial,0,0,3.09,3.63,0,58.2,1,Secundaria_Incompleta,1,Desertor,1,0.5027
E001969,2020,6,F,Panameña,Rural,Primaria,1,Oficial,0,0,2.82,3.19,0,78.7,1,Primaria_Completa,0,Activo,0,0.0293
E001970,2020,17,M,Panameña,Urbana,Media,12,Oficial,0,0,3.61,3.65,0,68.4,1,Secundaria_Incompleta,1,Desertor,1,0.2164
E001971,2020,9,M,Panameña,Urbana,Primaria,3,Oficial,0,1,4.52,4.41,0,91.8,2,Primaria_Completa,0,Activo,0,0.0051
E001972,2020,7,M,Panameña,Rural,Primaria,1,Oficial,0,1,5.0,4.94,0,84.7,3,Universidad,0,Activo,0,0.0096
E001973,2020,6,M,Panameña,Urbana,Primaria,1,Oficial,0,0,3.66,4.32,0,86.3,3,Universidad,0,Activo,0,0.008
E001974,2020,7,M,Panameña,Urbana,Primaria,2,Oficial,0,0,4.31,5.0,0,88.4,3,Secundaria_Completa,0,Activo,0,0.0056
E001975,2020,14,F,Panameña,Rural,Premedia,9,Oficial,0,0,3.46,3.73,0,89.4,2,Secundaria_Completa,0,Desertor,1,0.0133
E001976,2020,10,F,Panameña,Rural,Primaria,5,Oficial,0,0,3.04,3.2,0,87.3,2,Universidad,0,Activo,0,0.0089
E001977,2020,7,F,Panameña,Urbana,Primaria,2,Oficial,2,0,2.2,2.06,1,59.9,1,Primaria_Completa,0,Desertor,1,0.8592
E001978,2020,7,M,Panameña,Urbana,Primaria,2,Oficial,0,0,4.39,4.44,0,77.8,2,Secundaria_Incompleta,0,Activo,0,0.0223
E001979,2020,8,F,Panameña,Rural,Primaria,1,Oficial,0,2,3.14,3.57,0,75.9,1,Secundaria_Incompleta,0,Activo,0,0.0583
E001980,2020,13,F,Panameña,Urbana,Primaria,5,Oficial,0,3,2.96,2.81,0,65.3,1,Secundaria_Incompleta,0,Desertor,1,0.2225
E001981,2020,9,F,Panameña,Urbana,Primaria,4,Particular,1,0,2.28,2.3,2,76.3,1,Primaria_Incompleta,0,Activo,0,0.0911
E001982,2020,7,F,Panameña,Rural,Primaria,2,Oficial,2,0,2.03,1.9,3,72.2,1,Secundaria_Completa,0,Desertor,1,0.6371
E001983,2020,14,F,Panameña,Urbana,Premedia,9,Particular,0,0,4.71,4.91,0,76.5,2,Secundaria_Completa,0,Desertor,1,0.0493
E001984,2020,17,M,Panameña,Urbana,Media,12,Oficial,0,0,5.0,4.59,0,86.7,3,Universidad,0,Activo,0,0.0167
E001985,2020,16,F,Panameña,Urbana,Media,11,Oficial,0,0,2.41,2.38,3,64.0,2,Secundaria_Incompleta,1,Desertor,1,0.3984
E001986,2020,9,F,Panameña,Urbana,Primaria,4,Oficial,0,0,3.69,3.83,2,77.5,1,Secundaria_Incompleta,0,Activo,0,0.0356
E001987,2020,10,M,Panameña,Urbana,Primaria,5,Oficial,0,0,2.65,2.96,0,77.8,1,Primaria_Completa,0,Activo,0,0.0334
E001988,2020,17,M,Panameña,Urbana,Premedia,9,Particular,0,3,4.12,4.27,3,58.6,1,Secundaria_Incompleta,1,Desertor,1,0.6152
E001989,2020,17,M,Panameña,Rural,Media,12,Particular,0,0,4.49,4.65,0,83.3,3,Secundaria_Completa,0,Activo,0,0.0272
E001990,2020,11,M,Panameña,Urbana,Primaria,6,Oficial,2,0,2.77,2.15,0,70.3,1,Secundaria_Incompleta,0,Desertor,1,0.5936
E001991,2020,10,F,Panameña,Urbana,Primaria,5,Oficial,0,0,3.39,3.52,0,75.0,1,Secundaria_Incompleta,0,Activo,0,0.0411
E001992,2020,6,M,Panameña,Rural,Primaria,1,Oficial,0,0,2.29,2.68,0,69.1,1,Primaria_Completa,0,Activo,0,0.0946
E001993,2020,6,M,Panameña,Urbana,Primaria,1,Particular,0,0,3.79,4.19,0,85.6,3,Secundaria_Completa,0,Activo,0,0.0085
E001994,2020,9,F,Panameña,Rural,Primaria,4,Oficial,0,0,3.78,3.65,0,84.3,2,Secundaria_Completa,0,Desertor,1,0.0113
E001995,2020,13,M,Panameña,Urbana,Premedia,8,Oficial,0,0,4.58,4.16,0,88.1,3,Universidad,0,Activo,0,0.0114
E001996,2020,7,M,Panameña,Urbana,Primaria,2,Oficial,0,0,5.0,4.29,0,92.4,3,Universidad,0,Activo,0,0.0031
E001997,2020,15,M,Panameña,Urbana,Media,10,Oficial,0,0,3.46,2.88,0,68.7,2,Secundaria_Completa,1,Activo,0,0.1909
E001998,2020,11,F,Panameña,Urbana,Primaria,6,Oficial,0,0,2.67,2.82,0,75.6,1,Primaria_Completa,0,Desertor,1,0.043
E001999,2020,15,M,Panameña,Urbana,Media,10,Oficial,2,0,2.22,2.22,0,52.9,1,Secundaria_Incompleta,1,Desertor,1,0.9748
E002000,2020,15,M,Panameña,Urbana,Media,10,Oficial,0,0,3.8,3.38,0,67.0,1,Primaria_Completa,0,Desertor,1,0.2247
E002001,2020,9,M,Panameña,Urbana,Primaria,4,Oficial,0,0,4.62,4.78,0,89.6,3,Universidad,0,Activo,0,0.0046
E002002,2020,8,M,Panameña,Urbana,Primaria,3,Particular,0,0,4.67,4.86,0,91.7,3,Universidad,0,Activo,0,0.0036
E002003,2020,10,M,Panameña,Urbana,Primaria,5,Oficial,0,0,4.44,4.75,0,81.9,2,Secundaria_Completa,0,Desertor,1,0.0136
E002004,2020,15,F,Panameña,Rural,Media,10,Oficial,0,0,3.05,2.83,0,65.5,1,Primaria_Completa,1,Desertor,1,0.2992
E002005,2020,16,M,Panameña,Urbana,Premedia,9,Particular,0,2,3.03,3.1,0,66.3,1,Secundaria_Incompleta,1,Desertor,1,0.3085
E002006,2020,13,M,Panameña,Urbana,Premedia,8,Oficial,0,0,4.01,4.15,2,89.6,2,Universidad,0,Activo,0,0.0145
E002007,2020,12,F,Panameña,Rural,Premedia,7,Oficial,0,0,4.04,3.91,0,91.2,3,Universidad,0,Activo,0,0.0085
E002008,2020,8,F,Panameña,Rural,Primaria,3,Oficial,0,0,4.09,4.49,0,88.4,2,Secundaria_Completa,0,Desertor,1,0.0067
E002009,2020,12,M,Panameña,Urbana,Premedia,7,Oficial,0,0,4.07,4.74,0,91.3,2,Secundaria_Incompleta,0,Activo,0,0.0097
E002010,2020,15,F,Panameña,Urbana,Media,10,Oficial,0,0,3.66,4.22,0,87.9,3,Universidad,0,Activo,0,0.0181
E002011,2020,14,M,Panameña,Rural,Premedia,9,Oficial,0,0,3.37,2.61,1,54.2,1,Secundaria_Incompleta,1,Desertor,1,0.5635
E002012,2020,14,M,Panameña,Urbana,Premedia,9,Oficial,0,0,3.37,2.72,0,61.6,1,Primaria_Completa,1,Activo,0,0.3232
E002013,2020,17,F,Panameña,Rural,Media,11,Oficial,0,1,3.63,4.16,0,71.6,1,Secundaria_Incompleta,0,Desertor,1,0.1768
E002014,2020,12,F,Panameña,Rural,Premedia,7,Particular,0,0,2.37,2.88,1,61.1,1,Primaria_Completa,0,Desertor,1,0.3778
E002015,2020,12,F,Panameña,Urbana,Premedia,7,Oficial,0,0,4.62,4.72,2,82.6,2,Secundaria_Incompleta,0,Desertor,1,0.0302
E002016,2020,15,M,Panameña,Rural,Media,10,Oficial,0,0,2.9,3.57,0,62.9,1,Secundaria_Completa,1,Desertor,1,0.3734
E002017,2020,7,M,Panameña,Rural,Primaria,1,Particular,0,1,2.7,3.1,0,67.1,1,Primaria_Completa,0,Activo,0,0.133
E002018,2020,16,F,Panameña,Urbana,Media,11,Oficial,0,0,3.51,3.32,0,88.9,2,Universidad,0,Activo,0,0.0188
E002019,2020,17,M,Panameña,Rural,Media,12,Oficial,0,0,2.51,2.24,0,53.9,1,Secundaria_Incompleta,1,Desertor,1,0.6518
E002020,2020,12,F,Panameña,Urbana,Premedia,7,Oficial,0,0,3.47,3.09,0,72.1,1,Primaria_Completa,0,Activo,0,0.1104
E002021,2020,15,M,Panameña,Urbana,Premedia,9,Particular,0,1,3.38,3.34,0,68.7,1,Secundaria_Incompleta,0,Activo,0,0.1905
E002022,2020,8,F,Panameña,Urbana,Primaria,1,Oficial,0,2,4.64,4.97,0,77.8,1,Secundaria_Incompleta,0,Activo,0,0.0374
E002023,2020,13,F,Panameña,Rural,Premedia,8,Oficial,0,0,3.88,4.37,0,72.2,1,Secundaria_Completa,0,Desertor,1,0.1022
E002024,2020,10,F,Panameña,Rural,Primaria,5,Oficial,0,0,3.22,3.43,0,61.5,1,Secundaria_Completa,1,Desertor,1,0.1943
E002025,2020,17,F,Panameña,Urbana,Media,12,Oficial,0,0,3.33,2.77,0,80.0,1,Primaria_Completa,0,Desertor,1,0.0616
E002026,2020,15,M,Panameña,Rural,Media,10,Oficial,0,0,3.15,3.21,0,66.8,1,Primaria_Completa,1,Desertor,1,0.2624
E002027,2020,15,M,Panameña,Urbana,Media,10,Oficial,0,0,3.12,2.93,0,79.0,1,Secundaria_Incompleta,0,Desertor,1,0.0712
E002028,2020,15,M,Panameña,Rural,Media,10,Oficial,0,0,3.4,3.5,0,62.0,1,Primaria_Incompleta,1,Activo,0,0.4897
E002029,2020,11,F,Panameña,Urbana,Primaria,6,Oficial,0,0,3.79,3.67,0,75.6,1,Secundaria_Completa,0,Desertor,1,0.0363
E002030,2020,9,F,Panameña,Urbana,Primaria,4,Oficial,0,0,4.8,4.72,0,76.7,2,Secundaria_Incompleta,0,Activo,0,0.0238
E002031,2020,11,M,Panameña,Urbana,Primaria,6,Oficial,0,0,3.28,3.53,0,69.6,1,Secundaria_Incompleta,0,Desertor,1,0.077
E002032,2020,13,F,Panameña,Urbana,Premedia,8,Particular,0,0,4.01,4.26,3,74.2,1,Primaria_Completa,0,Desertor,1,0.1067
E002033,2020,6,F,Panameña,Urbana,Primaria,1,Oficial,0,0,3.17,3.05,0,83.6,2,Secundaria_Completa,0,Desertor,1,0.0136
E002034,2020,13,F,Panameña,Urbana,Premedia,8,Oficial,0,0,3.29,2.79,0,75.5,1,Secundaria_Incompleta,0,Desertor,1,0.0784
E002035,2020,13,M,Panameña,Urbana,Premedia,8,Oficial,0,0,4.46,4.27,0,88.7,2,Secundaria_Incompleta,0,Activo,0,0.0124
E002036,2020,15,M,Panameña,Urbana,Media,10,Oficial,0,0,1.84,1.54,0,49.6,1,Primaria_Completa,1,Desertor,1,0.7769
E002037,2020,8,F,Panameña,Urbana,Primaria,2,Oficial,0,1,2.46,2.41,0,63.9,1,Secundaria_Incompleta,0,Desertor,1,0.1897
E002038,2020,15,F,Panameña,Urbana,Premedia,7,Oficial,0,3,2.48,2.59,3,69.7,1,Secundaria_Incompleta,0,Desertor,1,0.3349
E002039,2020,15,F,Panameña,Rural,Premedia,7,Particular,0,3,4.82,5.0,0,68.7,1,Secundaria_Incompleta,0,Desertor,1,0.226
E002040,2020,16,M,Panameña,Rural,Media,11,Oficial,0,0,4.01,4.12,0,91.2,2,Universidad,0,Activo,0,0.0133
E002041,2020,8,M,Panameña,Urbana,Primaria,2,Oficial,0,1,4.01,4.27,0,93.2,2,Secundaria_Completa,0,Desertor,1,0.0047
E002042,2020,12,F,Panameña,Urbana,Premedia,7,Particular,0,0,4.88,4.95,0,88.6,2,Primaria_Completa,0,Activo,0,0.0117
E002043,2020,18,M,Panameña,Urbana,Media,12,Oficial,0,1,2.77,2.25,0,59.7,1,Secundaria_Incompleta,1,Desertor,1,0.5255
E002044,2020,17,F,Panameña,Urbana,Media,12,Oficial,0,0,3.26,3.58,0,83.0,2,Secundaria_Incompleta,0,Activo,0,0.0387
E002045,2020,7,F,Panameña,Urbana,Primaria,2,Oficial,2,0,2.6,2.48,2,75.0,1,Secundaria_Incompleta,0,Desertor,1,0.5091
E002046,2020,12,F,Panameña,Urbana,Premedia,7,Oficial,0,0,3.61,3.1,0,78.7,1,Secundaria_Completa,0,Activo,0,0.0518
E002047,2020,16,F,Panameña,Urbana,Media,11,Oficial,0,0,4.62,4.38,0,100.0,3,Universidad,0,Activo,0,0.0037
E002048,2020,15,M,Panameña,Urbana,Media,10,Oficial,0,0,4.01,4.21,0,60.6,1,Primaria_Completa,0,Desertor,1,0.3759
E002049,2020,12,M,Panameña,Urbana,Premedia,7,Oficial,0,0,3.7,3.18,0,72.8,1,Secundaria_Completa,0,Desertor,1,0.0992
E002050,2020,7,M,Panameña,Urbana,Primaria,2,Oficial,0,0,3.89,3.71,0,74.2,1,Secundaria_Completa,0,Desertor,1,0.0419
E002051,2020,14,F,Panameña,Rural,Premedia,9,Particular,0,0,3.3,3.01,0,61.7,1,Secundaria_Incompleta,1,Activo,0,0.3241
E002052,2020,12,F,Panameña,Rural,Premedia,7,Oficial,0,0,3.15,2.9,0,68.9,1,Primaria_Completa,0,Activo,0,0.1609
E002053,2020,16,F,Panameña,Urbana,Media,11,Oficial,1,0,2.26,2.02,0,52.1,1,Secundaria_Incompleta,1,Desertor,1,0.7419
E002054,2020,18,F,Panameña,Urbana,Media,11,Oficial,0,2,2.77,3.14,0,63.4,1,Secundaria_Incompleta,1,Desertor,1,0.47
E002055,2020,13,M,Panameña,Urbana,Premedia,8,Oficial,0,0,3.7,3.75,0,91.1,3,Universidad,0,Desertor,1,0.0092
E002056,2020,17,F,Panameña,Rural,Media,12,Particular,0,0,3.48,3.67,0,81.6,2,Secundaria_Completa,0,Desertor,1,0.0439
E002057,2020,13,F,Panameña,Urbana,Premedia,8,Particular,0,0,1.98,1.75,3,53.7,1,Primaria_Completa,0,Desertor,1,0.6599
E002058,2020,16,M,Panameña,Rural,Media,11,Particular,0,0,4.87,4.66,1,96.1,3,Universidad,0,Activo,0,0.0062
E002059,2020,17,F,Panameña,Rural,Media,12,Oficial,1,0,2.7,2.11,0,54.8,1,Secundaria_Incompleta,1,Desertor,1,0.6599
E002060,2020,12,M,Panameña,Urbana,Premedia,7,Oficial,0,0,3.18,3.65,0,77.7,1,Secundaria_Incompleta,0,Activo,0,0.0624
E002061,2020,16,M,Panameña,Urbana,Media,11,Oficial,0,0,4.15,4.5,2,77.6,2,Secundaria_Incompleta,0,Desertor,1,0.0757
E002062,2020,11,M,Panameña,Urbana,Primaria,6,Oficial,0,0,2.67,1.73,0,68.1,1,Secundaria_Incompleta,0,Activo,0,0.0994
E002063,2020,12,M,Panameña,Rural,Premedia,7,Oficial,1,0,2.6,1.95,0,75.0,1,Secundaria_Incompleta,0,Activo,0,0.107
E002064,2020,10,M,Panameña,Rural,Primaria,5,Oficial,0,0,2.48,2.96,1,71.8,1,Primaria_Completa,0,Activo,0,0.0745
E002065,2020,17,F,Panameña,Rural,Media,12,Oficial,0,0,3.3,3.75,0,86.3,2,Secundaria_Incompleta,0,Desertor,1,0.0262
E002066,2020,14,F,Panameña,Urbana,Premedia,7,Oficial,0,2,3.08,3.18,0,66.9,1,Secundaria_Incompleta,1,Desertor,1,0.293
E002067,2020,12,F,Panameña,Urbana,Premedia,7,Oficial,0,0,2.58,2.16,3,72.5,1,Secundaria_Incompleta,0,Desertor,1,0.1551
E002068,2020,17,M,Panameña,Urbana,Media,12,Oficial,0,0,4.75,4.24,0,89.1,3,Universidad,0,Activo,0,0.0131
E002069,2020,15,M,Panameña,Rural,Media,10,Particular,0,0,4.91,4.19,0,83.7,3,Universidad,0,Activo,0,0.0241
E002070,2020,13,M,Panameña,Urbana,Premedia,8,Oficial,0,0,1.85,1.6,1,66.6,1,Primaria_Incompleta,0,Desertor,1,0.3492
E002071,2020,11,M,Panameña,Urbana,Primaria,4,Oficial,2,2,2.43,2.34,0,66.4,1,Primaria_Completa,0,Desertor,1,0.7926
E002072,2020,12,M,Panameña,Urbana,Premedia,7,Particular,0,0,2.68,2.59,0,88.7,2,Secundaria_Completa,0,Activo,0,0.0164
E002073,2020,16,M,Panameña,Urbana,Media,11,Oficial,1,0,2.63,1.96,0,69.1,1,Secundaria_Incompleta,0,Desertor,1,0.2457
E002074,2020,19,F,Panameña,Urbana,Media,11,Oficial,0,3,3.51,3.5,0,55.4,1,Primaria_Completa,1,Desertor,1,0.719
E002075,2020,7,F,Panameña,Urbana,Primaria,2,Oficial,0,0,3.3,3.51,3,83.9,1,Secundaria_Completa,0,Activo,0,0.0199
E002076,2020,12,F,Panameña,Urbana,Premedia,7,Oficial,0,0,4.83,4.55,0,87.8,2,Universidad,0,Activo,0,0.0131
E002077,2020,13,F,Panameña,Urbana,Premedia,8,Oficial,0,0,4.29,4.19,0,91.9,2,Universidad,0,Activo,0,0.0087
E002078,2020,15,M,Panameña,Rural,Media,10,Oficial,0,0,1.94,2.39,1,67.7,1,Secundaria_Completa,0,Desertor,1,0.2858
E002079,2020,14,F,Panameña,Urbana,Premedia,9,Oficial,0,0,3.78,3.7,0,60.9,1,Primaria_Completa,1,Desertor,1,0.3288
E002080,2020,8,M,Panameña,Urbana,Primaria,3,Particular,0,0,4.01,4.39,3,76.5,2,Secundaria_Incompleta,0,Activo,0,0.0368
E002081,2020,10,M,Panameña,Rural,Primaria,5,Oficial,0,0,3.95,3.75,0,73.4,2,Secundaria_Completa,1,Activo,0,0.0429
E002082,2020,6,M,Panameña,Urbana,Primaria,1,Oficial,0,0,3.78,3.57,0,81.5,2,Universidad,0,Activo,0,0.0158
E002083,2020,10,M,Panameña,Urbana,Primaria,5,Oficial,0,0,3.74,3.47,0,61.9,1,Secundaria_Incompleta,1,Desertor,1,0.175
